text_raw,label,text_cleaned
"Cái này là mắc nợ 10 kiếp nè, chắc nhịn ăn cả ngày cũng không nuôi nổi.",0,mắc nợ 10 kiếp nè nhịn nuôi nổi
Có vẻ lú lẫn thật rồi.,1,vẻ lú_lẫn
Bộ phận chống bão rất có hiệu quả. Xin cám ơn,0,bộ_phận chống bão hiệu_quả cám_ơn
cuộc thi tìm kiếm nhân tài cho ... nước ngoài ^_^,0,thi tìm_kiếm nhân_tài nước_ngoài
Chỉ tiếc là không ai biết tiếng nói của gấu để ghi lại tác phẩm tự truyện của Papillon Gấu này. Chắc cũng rất thú vị. )),0,tiếc tiếng_nói gấu ghi tác_phẩm tự_truyện papillon gấu thú_vị
"Nhạc của Binz vừa có những con beat chất lừ cho giới trẻ quẩy trong bar trong club nhưng cũng không thiếu những bản ""tình ca"" nhẹ nhàng say đắm như Ok, Sao cũng được,...",0,nhạc binz beat chất lừ giới trẻ quẩy bar club tình_ca nhẹ_nhàng say_đắm ok
"Đơn giản tiết kiệm cho khách sạn nhưng cũng phải chắc chắn ngăn được dịch, bài toán nan giải, mong các cấp lãnh đạo của chúng ta tìm ra cách",0,đơn_giản tiết_kiệm khách_sạn chắc_chắn ngăn dịch bài_toán nan_giải mong lãnh_đạo chúng_ta
Trump mà thắng bầu cử nước Mỹ sẽ đi xuống,1,trump thắng bầu_cử mỹ đi
vừa nghị định 100 vừa nhái kiểu này thì thật tội cho cty Thái.,0,nghị_định 100 nhái kiểu tội cty thái
"Sau khi cách ly 15 ngày mới dương tính (sau khi lần 1 âm tính), thế mà dự định chỉ cách ly 6 ngày!!! Như vậy chẳng khác nào chơi trốn tìm với Covid?! Nguy hiểm quá! Khẩn xin cơ quan xem xét lại và kéo dài thời gian cách ly tập trung tối thiểu 14 ngày cho dân đỡ lo.",0,cách_ly 15 dương_tính âm_tính thế_mà dự_định cách_ly ! ! ! như_vậy chẳng trốn covid ? ! nguy_hiểm ! khẩn cơ_quan xem_xét_lại kéo_dài thời_gian cách_ly tập_trung tối_thiểu 14 dân đỡ lo
"Tuyệt vời, cảm giác thật yên tâm.",0,tuyệt_vời cảm_giác yên_tâm
"Cứ theo như thông tin của bệnh nhân số 32 về từ UK thì bên đó con số không phải là hơn 300 như thống kê, vì bệnh nhân có yếu tố dịch tễ có triệu chứng điển hình như thế mà không xét nghiệm vẫn cho cách ly tại nhà. Chỉ xét bệnh nhân này thôi đã có thể lây lan ra rất nhiều người khác rồi.",0,thông_tin bệnh_nhân 32 con_số 300 thống_kê bệnh_nhân yếu_tố dịch_tễ triệu_chứng điển_hình_như thế_mà xét_nghiệm cách_ly xét bệnh_nhân có_thể lây_lan
Điểm nhấn lớn nhất là Fati ăn mừng theo kiểu của Ronaldo.,0,nhấn fati ăn_mừng kiểu ronaldo
Vậy là ca mập cũng có kẻ để so rồi đấy,0,công_an mập kẻ đấy
"Có lẽ mình không có cảm nhận tốt về điển ảnh, nhưng thật sự mình thấy phim không nhiều nội dung, không nhiều tình tiết ngoài 1 nội dung bế tắc mà cuối cùng dường như không có 1 kết. Phim có vẻ hơi cường điệu hóa, tôi lớn lên từ khu nhà nghèo nhưng chưa từng thấy 1 khu nào mà cả khu đều mê đề như vậy, những đứa trẻ có làm cò đề nhưng ko đến nổi khóc liệt như kiểu như vậy. Có lẻ phim ảnh phải là như thế nhưng có vẻ hơi quá so với thưc tế ... lúc rạp bật đèn cả rạp vẫn ngồi đó có lẻ cũng giống như mình vì không hiểu là phim đã hết chưa. Chúc mừng ekip đoàn phim một thành công rực rỡ",1,có_lẽ cảm_nhận điển ảnh thật_sự phim nội_dung tình_tiết nội_dung bế_tắc cuối_cùng dường_như kết phim vẻ hơi cường_điệu_hóa khu nghèo khu khu mê đề đứa trẻ cò đề nổi khóc liệt kiểu như_vậy lẻ phim_ảnh vẻ hơi thưc tế rạp bật đèn rạp lẻ phim chúc_mừng ekip đoàn phim thành_công rực_rỡ
4-2 cho bayem,0,bayem
"Quan trọng nhất vẫn là các cơ quan chức năng phải thực hiện đúng, ngiêm túc tất cả các quy trình phòng chống dịch đã được đề ra, có kiểm tra giám sát, quán triệt tinh thần phòng dịch thường xuyên, phân công quy trách nhiệm rõ ràng. lãnh đạo nào chủ quan nơi lỏng quy trình để xảy ra dịch bệnh phải có chế tài sử phạt thì mới hiệu quả được, chứ cứ hô hào xuông mà không có chế tài thưởng phạt rõ ràng thì chắc chắn là sẽ có nhiều sai sót, chủ quan, buông lỏng quy trình, dẫn đến hậu quả phải khắc phục sẽ rất lớn, ảnh hưởng kinh tế lúc đó còn lớn hơn nữa",0,quan_trọng cơ_quan_chức_năng thực_hiện ngiêm túc tất_cả quy_trình phòng_chống dịch đề kiểm_tra giám_sát quán_triệt tinh_thần phòng_dịch thường_xuyên phân_công quy trách_nhiệm rõ_ràng lãnh_đạo chủ_quan lỏng quy_trình xảy dịch_bệnh chế_tài sử phạt hiệu_quả hô_hào xuông chế_tài thưởng_phạt rõ_ràng chắc_chắn sai_sót chủ_quan buông_lỏng quy_trình hậu_quả khắc_phục ảnh_hưởng kinh_tế hơn_nữa
may mắn cho chú tê tê này chứ ko thì đã toi từ đời nào rồi.,0,may_mắn tê_tê toi đời_nào
Quản lý tốt việc nhập cảnh là ổn,0,quản_lý nhập_cảnh ổn
"Có lẽ là có. Nhưng vấn đề là phải định dạng lại 1 số thuật ngữ. Người không học toán như tôi nghĩ thực tế là dùng một miếng giấy hình tam giác gói kín một quả bóng. Khi các góc tam giác tiệm cận vuông góc với cạnh đối diện (gần bằng không, nhưng vẫn phải là ""đoạn"") thì rõ ràng tổng các đường cao rất nhỏ!",0,có_lẽ vấn_đề định_dạng thuật_ngữ học toán thực_tế miếng giấy hình tam_giác gói kín bóng góc tam_giác tiệm cận vuông_góc cạnh đối_diện đoạn rõ_ràng tổng đường_cao !
"Trận này Messi "" Hờn dỗi"" không ghi bàn nhé ! vì theo Fan cuồng thì PEN không được tính, Si cũng không phải là người kiếm Pen về cho BC mà là Fati. BC đã có người thay thế, hãy làm với Messi như đã từng làm với Ronaldinho.",1,trận messi hờn_dỗi ghi_bàn ! fan cuồng pen si kiếm pen bc fati bc thay_thế messi ronaldinho
Lại thêm một con quỷ đội lốt người.,1,la mô quy đô lô ngươ
"Càng tiến gần kỉ lục của Pele, số phận càng thử thách Messi khắc nghiệt hơn như thể muốn làm chùn bước Messi vậy. Tôi tin rằng một khi Messi đã đạt được và vượt qua kỉ lục của vua bóng đá Pele, vinh quang sẽ đến với Messi, những điều tuyệt vời nhất sẽ đến với Messi.",0,tiến kỉ_lục pele số_phận thử_thách messi khắc_nghiệt như_thể chùn messi_vậy một_khi messi kỉ_lục vua bóng_đá pele vinh_quang messi tuyệt_vời messi
Đừng dại mà bán vàng đi trong tình hình kinh tế suy thoái như hiện nay thì vàng sẽ là kênh trú ẩn an toàn và sinh lời tốt nhất. Trong cuối năm 2020 đến đầu 2021 vàng sẽ đạt 2500 usd/ ouce. Chúc bạn may mắn!,0,đừng dại vàng đi tình_hình kinh_tế suy_thoái hiện_nay vàng kênh trú_ẩn an_toàn sinh 2020 đầu 2021 vàng 2500 usd ouce chúc may_mắn !
Kia morning nha bạn,0,kia morning nha
Nếu dự định mua xe vài năm rồi thay thì chọn Seltos !!!,0,dự_định mua xe thay seltos ! ! !
"Chuẩn rồi anh. Cái gì cũng phải đều đặn hàng ngày mới tốt được. Giống như tôi, sáng nào mà không được vợ cằn nhằn mấy câu là cả ngày cứ ngơ ngơ như người mất hồn ấy.",0,chuẩn đều_đặn hàng vợ cằn_nhằn mấy câu ngơ_ngơ mất_hồn
"Mọi người, nhất là trẻ em ở nơi có ao hồ, sông suối... bắt buộc phải học bơi và cách xử lý khi có người rơi xuống nước",0,trẻ_em ao hồ sông suối bắt_buộc học bơi xử_lý rơi xuống_nước
"Quá đổi tuyệt vời mỗi ngày một tin vui, Cảm ơn VNEXPRESS.",0,đổi tuyệt_vời ngày_một tin_vui cảm_ơn vnexpress
"Chưa dính scandal; chia tay vợ trong yên lặng, chưa bị bóc phốt gì nên vẫn tin tưởng chàng trai này sống tốt. Còn duyên vợ chồng, nếu không thể cứu vãn được nữa thì cũng nên chia tay 1 cách văn minh. Có lẽ cô vợ cũ cũng là người tử tế, đàng hoàng. Tóm lại là có cảm tình tốt với anh chàng này qua những vai diễn trong phim.",0,dính scandal chia_tay vợ yên_lặng bóc phốt tin_tưởng chàng trai sống duyên vợ_chồng không_thể cứu_vãn cũng_nên chia_tay văn_minh có_lẽ vợ cũ tử_tế đàng_hoàng tóm cảm_tình anh_chàng vai diễn phim
"Bây giờ ở đâu cũng rải thuốc trừ cỏ, thuốc sâu. Vẫn còn cá đồng là dân ở đó hạnh phúc rồi",0,bây_giờ rải thuốc trừ cỏ thuốc_sâu cá đồng dân hạnh_phúc
"Thật sự mà nói tối qua cùng bạn gái đi xem, xem được nửa phim mình kêu về thôi em. Phí thời gian ra rạp xem một bộ phim với nội dung và tính tiết thiếu thuyết phục. Nội dung ko có j. Tốn 190k + 70k bỏng ngô là 2 li nước.",1,thật_sự tối gái đi nửa phim kêu phí thời_gian rạp phim nội_dung tiết thuyết_phục nội_dung tốn 190k 70k bỏng ngô li
"Hãy làm bến xe như nhà ga hàng không ấy, tránh được mọi lộn xộn!",0,bến_xe nhà_ga hàng lộn_xộn !
Đầu tư cái máy sục khí có đáng bao nhiêu tiền đâu. Thời buổi này mà cứ làm ăn phụ thuộc vào tựnhiên thế này thì chết,0,đầu_tư máy sục khí bao_nhiêu tiền thời_buổi làm_ăn phụ_thuộc tựnhiên chết
Cũng lỳ nhưng vẫn thua lửng mật.,0,lỳ thua lửng mật
KINH KHỦNG,1,kinh_khủng
Khi bị đặt vào tình huống sinh tử thì sinh vật nào cũng có thể làm được điều phi thường.,0,tình_huống sinh_tử sinh_vật có_thể phi_thường
"Đúng như BS Định nói: "" Đó là một sự diệu kỳ!"". Xin cúi đầu cảm ơn tất cả đội ngủ các y bác sĩ. Chúc mọi người nhiều sức khỏe",0,bs định diệu_kỳ ! cúi đầu cảm_ơn tất_cả đội ngủ bác_sĩ chúc sức_khỏe
Loài này là chuyên ăn xác động vật chết ở biển đây mà,0,loài chuyên xác động_vật chết biển
Cuộc thi kiểu này hay đấy,0,thi kiểu đấy
Nhưng nếu liều REGN-COV2 phát huy tác dụng; tôi nghĩ Trump sẽ có lợi thế rất lớn trong một trận chiến khác. Chúc ngài và phu nhân chóng khỏe.,0,liều regn cov2 phát_huy tác_dụng trump lợi_thế trận chiến chúc ngài phu_nhân chóng_khỏe
rắc rối quá tại sao không đánh số tên đường khi việc tìm tên người đã hạn hẹp....???? nó như biển số ô tô thôi mà,0,rắc_rối tại_sao đánh_số đường hạn_hẹp ? ? ? ? biển ô_tô
Tất cả xe mới ở thị trường Mỹ đều có nút mở cốp từ bên trong và còn có phát sáng. Tránh trường hợp bị vô ý kẹt trong đó hoặc bị bắt cóc.,0,tất_cả xe thị_trường mỹ nút cốp phát trường_hợp vô_ý kẹt bắt_cóc
Chỉ vì con hoẵng mà tang thương,0,hoẵng tang_thương
Mih nhiều năm rồi ko ăn gà rán nhưng trc đây mih ăn thì thấy Jollibee khá ngon và hợp khẩu vị nên ban đầu ăn kfc hay lotte nhưng sau này mih chọn Jolli nhiều hơn.,0,gà rán trc jollibee ngon hợp_khẩu_vị ban_đầu kfc lotte sau_này jolli
Nhật bản là một siêu cường châu á mà không có gia đình nào góp mặt nhỉ.,0,nhật siêu_cường châu gia_đình góp_mặt
Chuyện thật như đùa ấy,0,đùa
Tôi đang băn khoăn là khi cô giảng bài rồi bảo các em xem thêm trong sách tham khảo thì nếu học sinh không mua sách tham khảo thì lấy đâu mà đọc? Vậy có phải cấm cũng như không?,0,băn_khoăn giảng bảo sách tham_khảo học_sinh mua sách tham_khảo đọc ? cấm như_không ?
"Câu cá mà bị cá húc chết, sợ thật.",0,câu cá cá húc chết sợ
"dịch vụ sữa chữa uy tín mới mong phát triển và canh tranh dc với các trang thương mai điện tử, giờ mọi người đã dần thay đổi thói quen đi mua tiệm và chỉ khi nào hỏng thì họ mới ra tiệm.",0,dịch_vụ sữa chữa uy_tín mong phát_triển canh tranh dc trang thương mai điện_tử dần thay_đổi thói_quen đi mua tiệm hỏng tiệm
Cháu chào ông Sấu,0,cháu chào sấu
Không ai đeo khẩu trang cả,0,đéo khẩu_trang
mở đường bay quốc tế cũng ok. nhưng phải có giấy xét nghiệm mới của người nhập cảnh và chịu cách ly 2 tuần nhu vậy mới đủ đảm bảo an toàn cho vn.,0,đường_bay quốc_tế ok giấy xét_nghiệm nhập_cảnh cách_ly tuần nhu đảm_bảo_an_toàn vn
Mấy em này có kĩ năng,0,mấy kĩ_năng
"Ngoài bắc thì gió mùa đã về, trẻ con quanh khu m ốm hàng loạt",0,bắc gió_mùa trẻ_con quanh khu mày ốm hàng_loạt
"200 cửa hàng mà doanh thu hơn 200 tỷ,nghĩa là mỗi tháng thu chi chỉ loanh quanh 100 triệu thì ko đủ lãi trả mặt bằng chứ nói gì đến trả lương nhân viên với lợi nhuận.hơi lạ",0,200 cửa_hàng doanh_thu 200 tỷ nghĩa_là thu_chi loanh_quanh 100 triệu lãi mặt_bằng lương nhân_viên lợi_nhuận hơi lạ
"Ủng hộ chủ trương của bác Long, không những thi chứng chỉ mà cần có định kì kiểm tra năng lực của bs nữa vì kiến thức y khoa được cập nhật. Quan trọng hơn nữa cần tạo hành lang pháp lí cho các hội nghề nghiệp thể hiện vai trò của mình trong việc chuẩn hóa và nâng cao trình độ của bác sĩ ở các chuyên ngành khác nhau nhằm bắt kịp với xu hướng phát triển của nền y khoa thế giới. Song song với cơ chế chuẩn hóa và nâng cao trình độ cũng cần đảm bảo mức lương phù hợp để đảm bảo được sự tận tâm với nghề.",0,ủng_hộ chủ_trương long không_những thi chứng_chỉ định_kì kiểm_tra năng_lực bs kiến_thức y_khoa cập_nhật quan_trọng hành_lang pháp_lí hội nghề_nghiệp thể_hiện vai_trò chuẩn_hóa nâng cao_trình_độ bác_sĩ chuyên_ngành bắt kịp xu_hướng phát_triển y_khoa thế_giới song_song cơ_chế chuẩn_hóa nâng cao_trình_độ đảm_bảo lương phù_hợp đảm_bảo tận_tâm nghề
Nói chung đàn ông mà ăn mặc hoa hoét lòe loẹt thì có xu hướng thiên về nữ tính.,1,nói_chung đàn_ông ăn_mặc hoa_hoét lòe loẹt xu_hướng thiên nữ_tính
Tốt rồi. Tiến lên barca!!!,0,tiến barca ! ! !
Thương cho một tương lai.Trẻ em cực kỳ ghi nhớ những hành động thế này.Nhìn biểu hiện và động tác là bé đã hình thành thói quen rồi.Rất mong cha mẹ của bé từ vụ này dùng tình thương để giáo dục lại cho bé.,0,thương tương_lai trẻ_em cực_kỳ ghi_nhớ hành_động biểu_hiện động_tác bé hình_thành thói_quen mong cha_mẹ bé vụ tình_thương giáo_dục bé
